dataid,local_15min,use,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,car1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,gen,grid,heater1,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,shed1,sprinkler1,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1
9737,1/22/2013 18:30,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.0348,0.009,0.0476,,,,,,0,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 18:15,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.0348,0.008933333,0.046266667,,,,,,0.051466667,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 18:00,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.034866667,0.009,0.051733333,,,,,,0,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 17:45,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.035333333,0.009,0.1862,,,,,,0.051466667,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 17:30,,,,,,,,,,,,,,,0,,0,,0.0046,,,,,0.035666667,0.009,0.234533333,,,,,,0,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 17:15,,,,,,,,,,,,,,,0,,0,,0.000266667,,,,,0.035733333,0.009,0.2196,,,,,,0.0404,,,,,,0.003,,,,,,0.001733333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 17:00,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.035333333,0.009133333,0.097866667,,,,,,0.011866667,,,,,,0.003133333,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 16:45,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.034733333,0.009,0.070266667,,,,,,0,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 16:30,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.0352,0.009,0.069466667,,,,,,0.052066667,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 16:15,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.035533333,0.009,0.069066667,,,,,,0,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 16:00,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.0352,0.009,0.0708,,,,,,0.0514,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 15:45,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.035466667,0.009,0.106066667,,,,,,0,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 15:30,,,,,,,,,,,,,,,0,,0,,0.001666667,,,,,0.035733333,0.009,0.084933333,,,,,,0.0354,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 15:15,,,,,,,,,,,,,,,0,,0,,0,,,,,0.0358,0.009,0.231933333,,,,,,0.0158,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 15:00,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035733333,0.009,0.231933333,,,,,,0,,,,,,0.0028,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 14:45,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035466667,0.009,0.231066667,,,,,,0.051666667,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 14:30,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035733333,0.009,0.231266667,,,,,,0,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 14:15,,,,,,,,,,,,,,,0,,0,,0,,,,,0.0358,0.009,0.2316,,,,,,0.051133333,,,,,,0.0028,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 14:00,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035333333,0.009,0.232333333,,,,,,0,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 13:45,,,,,,,,,,,,,,,0,,0,,0,,,,,0.0358,0.009,0.232,,,,,,0.003466667,,,,,,0.003,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 13:30,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035733333,0.009,0.2304,,,,,,0.047733333,,,,,,0.0028,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 13:15,,,,,,,,,,,,,,,0.0002,,0.000266667,,0,,,,,0.036,0.009066667,0.2322,,,,,,0,,,,,,0.0024,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 13:00,,,,,,,,,,,,,,,0,,0.0004,,0,,,,,0.036266667,0.0092,0.230733333,,,,,,0.051333333,,,,,,0.0018,,,,,,0.0328,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 12:45,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035933333,0.009066667,0.227866667,,,,,,0,,,,,,0.0026,,,,,,0.104733333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 12:30,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035733333,0.009,0.228733333,,,,,,0.0392,,,,,,0.003,,,,,,0.104666667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 12:15,,,,,,,,,,,,,,,0,,0,,0,,,,,0.0358,0.009,0.2284,,,,,,0.0122,,,,,,0.0026,,,,,,0.104,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 12:00,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035733333,0.009,0.229333333,,,,,,0,,,,,,0.003,,,,,,0.104666667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 11:45,,,,,,,,,,,,,,,0,,0,,0,,,,,0.0358,0.009,0.228066667,,,,,,0.050866667,,,,,,0.003,,,,,,0.104066667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 11:30,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035733333,0.009,0.229133333,,,,,,0,,,,,,0.003,,,,,,0.104133333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 11:15,,,,,,,,,,,,,,,0,,0,,0,,,,,0.0358,0.009,0.228066667,,,,,,0.051,,,,,,0.0028,,,,,,0.1044,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 11:00,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035733333,0.009,0.229466667,,,,,,0,,,,,,0.0028,,,,,,0.104733333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 10:45,,,,,,,,,,,,,,,0,,0,,0,,,,,0.0352,0.009,0.230733333,,,,,,0,,,,,,0.003,,,,,,0.104,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 10:30,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035733333,0.009,0.232333333,,,,,,0.051066667,,,,,,0.003,,,,,,0.105266667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 10:15,,,,,,,,,,,,,,,0.0002,,0.000266667,,0,,,,,0.036066667,0.009066667,0.230133333,,,,,,0,,,,,,0.0024,,,,,,0.104,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 10:00,,,,,,,,,,,,,,,0.0002,,0.000533333,,0,,,,,0.0362,0.009266667,0.230666667,,,,,,0.050933333,,,,,,0.002266667,,,,,,0.1046,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 9:45,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035533333,0.009,0.232066667,,,,,,0,,,,,,0.003,,,,,,0.104466667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 9:30,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035266667,0.009,0.231533333,,,,,,0.021733333,,,,,,0.003,,,,,,0.104066667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 9:15,,,,,,,,,,,,,,,0,,0,,0,,,,,0.0354,0.009,0.230866667,,,,,,0.028666667,,,,,,0.003,,,,,,0.103733333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 9:00,,,,,,,,,,,,,,,0,,0,,0,,,,,0.0352,0.0088,0.2314,,,,,,0,,,,,,0.0028,,,,,,0.1036,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 8:45,,,,,,,,,,,,,,,0.0002,,0.0002,,0,,,,,0.035133333,0.0086,0.231066667,,,,,,0.051,,,,,,0.0022,,,,,,0.053933333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 8:30,,,,,,,,,,,,,,,0,,0,,0,,,,,0.034066667,0.008133333,0.231,,,,,,0,,,,,,0.003,,,,,,0.025,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 8:15,,,,,,,,,,,,,,,0,,0,,0,,,,,0.034533333,0.008,0.230933333,,,,,,0.0504,,,,,,0.003,,,,,,0.025,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 8:00,,,,,,,,,,,,,,,0,,0,,0,,,,,0.279933333,0.008266667,0.2324,,,,,,0,,,,,,0.003466667,,,,,,0.025,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 7:45,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035533333,0.008,0.245333333,,,,,,0,,,,,,0.003,,,,,,0.025,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 7:30,,,,,,,,,,,,,,,0,,0,,0,,,,,0.034066667,0.057533333,0.302666667,,,,,,0.050733333,,,,,,0.0002,,,,,,0.402266667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 7:15,,,,,,,,,,,,,,,0,,0,,0.018733333,,,,,0.034666667,0.043933333,0.271666667,,,,,,0,,,,,,0,,,,,,0.4472,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 7:00,,,,,,,,,,,,,,,0,,0,,0.030666667,,,,,0.033933333,0.007,0.292666667,,,,,,0.051066667,,,,,,0,,,,,,0.477933333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 6:45,,,,,,,,,,,,,,,0,,0,,0.031066667,,,,,0.034733333,0.007866667,0.265266667,,,,,,0,,,,,,0.0014,,,,,,0.178666667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 6:30,,,,,,,,,,,,,,,0,,0,,0,,,,,0.203733333,0.008,0.266733333,,,,,,0.019,,,,,,0.0036,,,,,,0.1446,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 6:15,,,,,,,,,,,,,,,0,,0.000466667,,0.005133333,,,,,0.694733333,0.2196,0.2584,,,,,,0.035,,,,,,0.004933333,,,,,,0.139666667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 6:00,,,,,,,,,,,,,,,0,,0,,0,,,,,0.0334,0.534,0.233866667,,,,,,0.003,,,,,,0.004266667,,,,,,0.084733333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 5:45,,,,,,,,,,,,,,,0,,0.0012,,0,,,,,0.353466667,0.0082,0.233066667,,,,,,0.050866667,,,,,,0.004533333,,,,,,0.011666667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 5:30,,,,,,,,,,,,,,,0,,0.0004,,0,,,,,0.165,0.008,0.226266667,,,,,,0.0008,,,,,,0.003666667,,,,,,0.011933333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 5:15,,,,,,,,,,,,,,,0,,0,,0,,,,,0.0348,0.0084,0.227533333,,,,,,0.049533333,,,,,,0.0028,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 5:00,,,,,,,,,,,,,,,0,,0,,0,,,,,0.034466667,0.008866667,0.231066667,,,,,,0.001266667,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 4:45,,,,,,,,,,,,,,,0,,0,,0,,,,,0.033866667,0.3456,0.231533333,,,,,,0,,,,,,0.0034,,,,,,0.011733333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 4:30,,,,,,,,,,,,,,,0,,0,,0,,,,,0.0346,0.008,0.230066667,,,,,,0.0506,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 4:15,,,,,,,,,,,,,,,0,,0,,0,,,,,0.034733333,0.008133333,0.231,,,,,,0,,,,,,0.0028,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 4:00,,,,,,,,,,,,,,,0,,0,,0,,,,,0.0348,0.008266667,0.230933333,,,,,,0.051,,,,,,0.0028,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 3:45,,,,,,,,,,,,,,,0,,0,,0,,,,,0.034733333,0.008866667,0.231,,,,,,0,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 3:30,,,,,,,,,,,,,,,0,,0,,0,,,,,0.034866667,0.008733333,0.231533333,,,,,,0.014466667,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 3:15,,,,,,,,,,,,,,,0,,0,,0,,,,,0.034533333,0.339,0.233133333,,,,,,0.036266667,,,,,,0.003533333,,,,,,0.011466667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 3:00,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035,0.009,0.230733333,,,,,,0,,,,,,0.0028,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 2:45,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035066667,0.009,0.231066667,,,,,,0.0514,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 2:30,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035466667,0.009,0.232266667,,,,,,0,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 2:15,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035666667,0.009,0.230733333,,,,,,0.050866667,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 2:00,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035133333,0.009,0.230866667,,,,,,0.000533333,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 1:45,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035666667,0.009,0.231266667,,,,,,0,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 1:30,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035333333,0.009,0.231933333,,,,,,0.050933333,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 1:15,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035733333,0.009,0.228866667,,,,,,0,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 1:00,,,,,,,,,,,,,,,0,,0,,0,,,,,0.0358,0.009,0.229266667,,,,,,0.051266667,,,,,,0.0028,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 0:45,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035733333,0.009,0.231533333,,,,,,0,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 0:30,,,,,,,,,,,,,,,0,,0,,0,,,,,0.0358,0.009,0.230466667,,,,,,0.0344,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 0:15,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035733333,0.009,0.231133333,,,,,,0.017133333,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/22/2013 0:00,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035666667,0.009,0.232,,,,,,0,,,,,,0.0028,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 23:45,,,,,,,,,,,,,,,0,,0,,0,,,,,0.0354,0.009,0.232733333,,,,,,0.051933333,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 23:30,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035333333,0.009,0.230333333,,,,,,0,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 23:15,,,,,,,,,,,,,,,0,,0,,0,,,,,0.0352,0.009,0.229933333,,,,,,0.051866667,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 23:00,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035533333,0.009,0.230266667,,,,,,0,,,,,,0.0028,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 22:45,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035266667,0.009,0.230733333,,,,,,0.025066667,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 22:30,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035733333,0.009,0.230066667,,,,,,0.026733333,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 22:15,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035266667,0.009,0.229333333,,,,,,0,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 22:00,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035066667,0.009,0.231066667,,,,,,0.051933333,,,,,,0.0028,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 21:45,,,,,,,,,,,,,,,0,,0,,0,,,,,0.0354,0.009,0.2322,,,,,,0,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 21:30,,,,,,,,,,,,,,,0,,0,,0,,,,,0.0352,0.009,0.231933333,,,,,,0.0518,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 21:15,,,,,,,,,,,,,,,0,,0,,0,,,,,0.0354,0.008533333,0.231666667,,,,,,0,,,,,,0.0028,,,,,,0.08,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 21:00,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035533333,0.008,0.231,,,,,,0.018733333,,,,,,0.003,,,,,,0.159933333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 20:45,,,,,,,,,,,,,,,0,,0,,0,,,,,0.035133333,0.008,0.235733333,,,,,,0.032933333,,,,,,0.0026,,,,,,0.1596,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 20:30,,,,,,,,,,,,,,,0,,0.003533333,,0,,,,,0.034933333,0.007933333,0.243466667,,,,,,0,,,,,,0.0022,,,,,,0.2,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 20:15,,,,,,,,,,,,,,,0,,0.005,,0,,,,,0.0348,0.007066667,0.272066667,,,,,,0.053066667,,,,,,0.0002,,,,,,0.304666667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 20:00,,,,,,,,,,,,,,,0,,0.005466667,,0,,,,,0.0348,0.007,0.2774,,,,,,0,,,,,,0,,,,,,0.3056,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 19:45,,,,,,,,,,,,,,,0,,0.005066667,,0,,,,,0.0348,0.007,0.277933333,,,,,,0.0524,,,,,,0,,,,,,0.303133333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 19:30,,,,,,,,,,,,,,,0,,0.0044,,0,,,,,0.034733333,0.007266667,0.281133333,,,,,,0,,,,,,0.0008,,,,,,0.261866667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 19:15,,,,,,,,,,,,,,,0,,0.003,,0,,,,,0.0348,0.007,0.278933333,,,,,,0.017,,,,,,0.003,,,,,,0.217666667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 19:00,,,,,,,,,,,,,,,0,,0.002666667,,0,,,,,0.034733333,0.007,0.296666667,,,,,,0.034533333,,,,,,0.0018,,,,,,0.259,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 18:45,,,,,,,,,,,,,,,0,,0.0072,,0,,,,,0.0348,0.007,0.2774,,,,,,0,,,,,,0,,,,,,0.2634,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 18:30,,,,,,,,,,,,,,,0,,0.007,,0.018666667,,,,,0.034333333,0.007,0.2782,,,,,,0.051733333,,,,,,0,,,,,,0.262866667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 18:15,,,,,,,,,,,,,,,0,,0.007,,0.034,,,,,0.034533333,0.007066667,0.281466667,,,,,,0,,,,,,0,,,,,,0.2644,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 18:00,,,,,,,,,,,,,,,0.0002,,0.007666667,,0.038866667,,,,,0.034866667,0.007733333,0.281933333,,,,,,0.052266667,,,,,,0,,,,,,0.265133333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 17:45,,,,,,,,,,,,,,,0,,0.004,,0.040066667,,,,,0.0348,0.007466667,0.271933333,,,,,,0,,,,,,0,,,,,,0.3108,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 17:30,,,,,,,,,,,,,,,0,,0,,0.0102,,,,,0.034733333,0.007466667,0.251933333,,,,,,0.012,,,,,,0.0008,,,,,,0.2884,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 17:15,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.0348,0.009,0.251133333,,,,,,0.039933333,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 17:00,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.034666667,0.008533333,0.250266667,,,,,,0,,,,,,0.0028,,,,,,0.014266667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 16:45,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.034733333,0.008266667,0.2652,,,,,,0.052266667,,,,,,0.0028,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 16:30,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.034733333,0.008733333,0.275666667,,,,,,0,,,,,,0.0028,,,,,,0.0168,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 16:15,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.034066667,0.008666667,0.111466667,,,,,,0.051466667,,,,,,0.003,,,,,,0.015066667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 16:00,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.0344,0.008666667,0.145266667,,,,,,0,,,,,,0.0026,,,,,,0.016866667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 15:45,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.034,0.008066667,0.102866667,,,,,,0.005666667,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 15:30,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.033933333,0.008533333,0.102666667,,,,,,0.046133333,,,,,,0.0028,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 15:15,,,,,,,,,,,,,,,0,,0,,0.005,,,,,0.033866667,0.009,0.101933333,,,,,,0,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 15:00,,,,,,,,,,,,,,,0.0026,,0,,0.005,,,,,0.0342,0.0082,0.1072,,,,,,0.052933333,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 14:45,,,,,,,,,,,,,,,0.005,,0,,0.005,,,,,0.034666667,0.008066667,0.101066667,,,,,,0,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 14:30,,,,,,,,,,,,,,,0.005,,0,,0.005,,,,,0.0348,0.008266667,0.101733333,,,,,,0.0528,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 14:15,,,,,,,,,,,,,,,0.005,,0,,0.005,,,,,0.034733333,0.008533333,0.1024,,,,,,0,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 14:00,,,,,,,,,,,,,,,0.005,,0,,0.005,,,,,0.034266667,0.0082,0.102066667,,,,,,0,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 13:45,,,,,,,,,,,,,,,0.005,,0,,0.005,,,,,0.034733333,0.0086,0.101933333,,,,,,0.053133333,,,,,,0.003,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 13:30,,,,,,,,,,,,,,,0.095333333,,0,,0.005,,,,,0.0348,0.0084,0.100066667,,,,,,0,,,,,,0.0028,,,,,,0.012,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 13:15,,,,,,,,,,,,,,,0.0844,,0,,0.035133333,,,,,0.034733333,0.008266667,0.2072,,,,,,0.0514,,,,,,0.003,,,,,,0.047066667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 13:00,,,,,,,,,,,,,,,0.056333333,,0,,0.413066667,,,,,0.0348,0.008,0.263533333,,,,,,0,,,,,,0.0028,,,,,,0.113466667,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 12:45,,,,,,,,,,,,,,,0.013266667,,0,,0.416866667,,,,,0.034733333,0.008,0.313533333,,,,,,0.033466667,,,,,,0.0018,,,,,,0.1132,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 12:30,,,,,,,,,,,,,,,0.005,,0,,0.990466667,,,,,0.0348,0.008,0.274933333,,,,,,0.154333333,,,,,,0.003,,,,,,0.1138,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 12:15,,,,,,,,,,,,,,,0.005,,0,,0.9668,,,,,0.034733333,0.008,0.289466667,,,,,,0.119333333,,,,,,0.003,,,,,,0.115533333,,,,0,,,,,,,,,,,,,,,0,,,,
9737,1/21/2013 12:00,,,,,,,,,,,,,,,0.076,,0,,0.835666667,,,,,0.0348,0.008,0.2674,,,,,,0,,,,,,0.0026,,,,,,0.128666667,,,,0,,,,,,,,,,,,,,,0,,,,
